,GRDC_NO,R_AREA,H_AREA,START,END,LENGTH,MIN_Z,MN_Z,MAX_Z,E_NORM_CRLF,ERR_HI,BW,BE,BN,BS,CX,CY,R_Q,H_Q,R_R,H_R,MIN_R,MN_R,MAX_R
366,2964150,3865.0,4525.7,1980,1996,17,18.0,241.30610101379122,1782.0,0.0,0.0,99.07471516927023,100.07849121093676,16.09428710937459,15.359362792968284,99.53229016698792,15.677213175171554,628.049,35.38,14.039698214747736,0.6754384957023224,0.0,198.16169688113612,1272.0
367,2964160,219.0,229.4,1983,2000,18,110.0,436.30685920577616,1433.0,0.0,0.0,99.36307373046816,99.54903157552025,15.40658365885372,15.26249999999959,99.45292582248747,15.329672076092903,2.619,2.11,1.0332493150684932,0.7946992153443765,32.0,408.94755877034356,984.0
368,2969004,121.0,124.3,1976,1985,10,565.0,1075.8457792207791,1774.0,0.0,0.0,99.0332438151035,99.1291666666661,20.102644856770326,19.924999999999443,99.08014934401639,20.000495896121045,3.064,1.37,2.1878479338842975,0.9522767497988737,223.0,677.6801948051948,972.0
369,2969009,1800.0,1847.2,1969,1992,24,446.0,799.769155098918,2223.0,0.0,0.0,99.02083333333269,99.42215169270776,20.133333333332757,19.52556559244738,99.20333654812644,19.853139316210218,25.878,20.58,1.242144,0.9625985275010827,8.0,380.7591560074341,1127.0
370,2969011,2980.0,3386.0,1969,1994,26,452.0,1003.1895743038651,2223.0,0.0,0.0,99.05585937499939,99.71732584635339,21.020833333332916,20.048388671874534,99.37412854707961,20.519998498468834,68.933,48.82,1.9985943624161078,1.2457318369757826,28.0,438.4919259083353,1048.0
371,2969016,258.0,256.7,1976,1992,17,531.0,889.0094637223975,1626.0,0.0,0.0,99.30891927083275,99.47516682942643,19.487805175780863,19.298567708332882,99.38655643607461,19.40006538457232,2.29,2.59,0.7668837209302325,0.8717413322945071,108.0,439.78864353312304,778.0
372,2969018,203.0,217.1,1975,1992,18,443.0,846.786443825441,1625.0,0.0,0.0,99.53749999999945,99.81446533203052,20.183333333332826,20.03333333333285,99.67902784483996,20.1111116668101,4.767,2.89,2.0289103448275863,1.1501427913403963,261.0,507.98971000935455,700.0
373,2969019,518.0,512.1,1980,1992,13,418.0,816.5025560361778,1790.0,0.0,0.0,99.45833333333263,99.81745198567631,20.39166666666614,20.164306640624545,99.65333013346566,20.272703898652797,10.747,7.19,1.792549806949807,1.2130755711775045,122.0,429.87214791502754,991.0
374,2969025,426.0,421.0,1975,1992,18,494.0,893.9693045563549,1640.0,0.0,0.0,99.38523356119731,99.57916666666608,19.976765950520246,19.69070231119747,99.48898743062749,19.844313804492874,5.405,5.09,1.0962253521126761,1.0445985748218527,212.0,466.2567178502879,897.0
375,2969029,3080.0,2997.5,1972,1993,22,395.0,794.3558750084362,1951.0,0.0,0.0,99.25659179687443,99.84449055989523,19.976765950520246,18.998596191405852,99.48569455448107,19.53412898978232,25.732,32.52,0.7218327272727273,0.9373571309424522,9.0,366.1025173786866,964.0
376,2969069,4090.0,3981.3,1967,1993,27,242.0,711.6482623894715,2035.0,0.0,0.0,100.83136800130148,101.53333333333262,18.081168619791185,16.90833333333285,101.17725316948115,17.54278534059184,37.454,30.69,0.7912043031784841,0.6660176324316178,20.0,381.54951665981076,1080.0
377,2969071,235.0,241.4,1976,1992,17,514.0,910.3704333050127,1585.0,0.0,0.0,101.4178710937494,101.54877115885347,17.319950358072447,16.987499999999613,101.4875869156149,17.17921705175252,7.173,1.96,2.6372221276595744,0.7015078707539354,115.0,523.9983108108108,907.0
378,2969076,1260.0,1334.7,1978,1993,16,199.0,513.7520775623269,1302.0,0.0,0.0,101.54166666666606,102.19166666666598,17.042875162759913,16.72836914062458,101.84313425844356,16.88123385574238,12.21,9.34,0.8372571428571428,0.6046122724207686,11.0,322.1084949215143,1025.0
379,2969077,1210.0,1591.6,1976,1987,12,171.0,237.9616325479593,609.0,0.0,0.0,102.4041666666659,102.82916666666597,17.549186197916185,16.998148600260038,102.61864986839649,17.320098780675167,5.271,27.14,0.3763755371900826,1.4732947976878612,4.0,78.57115235885537,381.0
380,2969079,1260.0,1290.2,1978,1987,10,209.0,297.58036848792887,549.0,0.0,0.0,101.93549804687433,102.48933105468677,17.65833333333285,17.12083333333294,102.15642957345611,17.32057555712794,7.264,13.88,0.4981028571428572,0.9294931018446753,12.0,90.03915042003487,340.0
381,2969080,1500.0,1633.7,1978,1992,15,210.0,450.5888203449578,1250.0,0.0,0.0,101.51505533854095,102.12692871093685,16.897863769530773,16.454427083332916,101.8436554238202,16.633417794409933,14.972,9.49,0.8623871999999999,0.5018889637020261,9.0,222.64199395770393,894.0
382,2969081,1370.0,1311.5,1975,1993,19,231.0,733.3113904163393,1266.0,0.0,0.0,101.37083333333254,101.85607096354096,16.481449381509947,16.07927246093709,101.59697428124016,16.277630353989792,15.022,6.91,0.9473728467153285,0.45522226458253906,15.0,309.7563699276502,937.0
383,2969096,2360.0,2351.5,1975,1992,18,144.0,232.48856694012918,609.0,0.0,0.0,103.78749999999934,104.51918538411383,17.33942871093717,16.77429199218716,104.17933473756823,17.044932626592136,28.497,57.26,1.04328,2.1038758239421647,2.0,96.55664250152851,405.0
384,2969115,3240.0,3308.4,1980,1993,14,130.0,194.44686411149826,556.0,0.0,0.0,103.73749999999927,104.32552897135344,16.860933430989235,16.025610351562193,104.03094047959037,16.47220918126446,35.638,49.12,0.9503466666666667,1.2827856365614798,3.0,68.83866351418617,363.0
385,2969116,2900.0,3052.5,1979,1993,15,122.0,204.06272108843538,667.0,0.0,0.0,104.24812011718677,104.82036132812425,15.06516113281208,14.349886067707985,104.52434921466542,14.675904705775785,35.41,40.87,1.0549737931034482,1.1568117936117934,3.0,66.79270033303881,564.0
386,2969161,326.0,372.0,1976,1992,17,200.0,559.0665188470067,911.0,0.0,0.0,101.95472412109302,102.15201822916606,16.291666666666288,15.952201334634935,102.05123183186635,16.109496413267646,4.184,1.73,1.1088883435582824,0.40180645161290324,29.0,261.95436839176404,678.0
387,2969210,1410.0,1395.3,1969,1993,25,140.0,284.2583047817667,738.0,0.0,0.0,104.93017171223886,105.33025309244715,14.70315348307247,14.214294433593409,105.14249753268314,14.467161657749442,21.642,21.16,1.326148085106383,1.3102730595570844,12.0,154.44021415823914,597.0
388,2969211,3340.0,3338.7,1963,1976,14,130.0,216.02924340467894,738.0,0.0,0.0,104.707995605468,105.33025309244715,14.93375651041623,14.214294433593409,105.03372912297996,14.589339750780706,40.476,53.31,1.0470438323353293,1.3795740857219876,5.0,81.72045553550315,597.0
389,2969400,702.0,787.4,1964,1977,14,160.0,242.41019607843137,524.0,0.0,0.0,104.22040201822847,104.5977620442701,16.645833333332803,16.278230794270485,104.40603906008747,16.469518184091903,9.283,15.65,1.1425230769230768,1.717246634493269,13.0,152.27636744307773,353.0
390,2969415,1070.0,878.0,1979,1992,14,161.0,300.18872778297475,595.0,0.0,0.0,103.78749999999934,104.30185139973895,17.09842936197873,16.77429199218716,104.0559721940967,16.943376993691203,36.479,18.49,2.945594018691589,1.81951708428246,6.0,151.680299135312,393.0
391,2969417,1340.0,1303.9,1969,1981,13,144.0,298.03152585119796,613.0,0.0,0.0,104.0624999999992,104.71003417968677,16.917932128905818,16.58333333333286,104.34882780570315,16.76053785957725,17.292,30.11,1.114946865671642,1.995171408850372,16.0,199.1859549677216,434.0
392,2969420,4650.0,5152.2,1965,1975,11,,,,0.0,0.0,,,,,,,,,,,,,
393,2969435,703.0,688.2,1966,1994,29,583.0,810.2572194105388,1533.0,0.0,0.0,101.19166666666598,101.53333333333262,17.50833333333287,17.229166666666345,101.37274589065119,17.37043225536178,8.676,5.66,1.0662964438122333,0.7105841325196164,23.0,350.0255572065379,838.0
394,2969437,401.0,415.2,1967,1992,26,356.0,830.5933794466404,1743.0,0.0,0.0,101.03148193359306,101.25012207031193,17.366666666666276,16.90833333333285,101.12057908512598,17.144957958267515,5.66,2.87,1.2195112219451372,0.5972254335260117,52.0,384.4321782178218,903.0
395,2969460,1240.0,1280.5,1967,1994,28,250.0,571.3751401569758,1587.0,0.0,0.0,101.4178710937494,101.81958821614506,17.33575032552045,16.945833333332814,101.62018214247905,17.15637495841902,16.476,10.72,1.1480051612903226,0.7233174541194846,17.0,368.42451923076925,1215.0
396,2969550,-999.0,2051.0,1960,1969,10,137.0,208.01133259131842,653.0,0.0,0.0,105.25416666666604,105.60833333333255,15.21651204427053,14.38932698567669,105.41095345150129,14.81180980215875,44.388,43.68,1.8698796684544126,1.8400546075085324,0.0,85.04371142365679,565.0
397,2998343,166.0,155.6,1978,1987,10,793.0,996.4075471698113,1547.0,0.0,0.0,147.1265624999986,147.38109537760283,62.97477416992166,62.77916666666641,147.2399453601363,62.88598678308458,0.964,0.75,0.501744578313253,0.416452442159383,168.0,296.1377358490566,656.0
398,3102400,1436.0,1491.6,1978,1988,11,32.0,105.56905444126075,368.0,0.0,0.0,-76.96336975097682,-76.40416666666687,5.678149414061636,5.156480916340286,-76.72614213450639,5.413092580223195,258.18,212.13,15.533949860724233,12.287497988736927,13.0,73.08420449663468,356.0
399,3102600,333.0,263.1,1978,1988,11,1152.0,2219.416396103896,3572.0,0.0,0.0,-76.25270182291695,-76.05659383138044,6.022648111978299,5.823774210611077,-76.14674021038437,5.909927993744277,12.448,16.44,3.2297513513513514,5.398768529076397,394.0,865.5657467532468,1759.0
400,3102650,4910.0,4578.7,1978,1988,11,104.0,680.8900144045351,3520.0,0.0,0.0,-76.51068725585958,-75.94390462239608,8.154499816893576,7.1268569946279285,-76.21680542188986,7.628527323689292,326.422,173.13,5.7439635030549905,3.266960490969052,9.0,479.88722642999863,1579.0
401,3103045,159.0,132.1,1978,1988,11,995.0,1320.2451298701299,2043.0,0.0,0.0,-76.66672058105496,-76.54596964518254,3.051814778644939,2.891666666665742,-76.60873041781662,2.969180413531648,3.161,4.43,1.7176754716981133,2.897441332323997,90.0,419.2077922077922,849.0
402,3103055,39.0,40.1,1978,1988,11,2822.0,3269.090909090909,3647.0,0.0,0.0,-76.37681477864606,-76.26724548339871,2.572648111978367,2.508333333332473,-76.32073025806164,2.542188564874672,0.768,1.11,1.7014153846153846,2.391620947630923,279.0,500.52941176470586,755.0
403,3103060,948.0,726.5,1978,1988,11,1689.0,2987.742840271627,4555.0,0.0,0.0,-76.63120829264341,-76.35017395019548,2.489708455402763,2.099488321939134,-76.4765829912014,2.3092829849708476,21.93,20.85,1.9986835443037976,2.479614590502409,54.0,509.4532310416052,1115.0
404,3103075,1572.0,776.7,1978,1988,11,964.0,1810.744757174393,4222.0,0.0,0.0,-76.41952718098986,-76.05164896647153,3.297685750324547,3.0618428548168595,-76.23359842562648,3.1799877532947813,33.515,22.52,1.8420458015267176,2.505121668597914,8.0,636.2792494481237,1887.0
405,3103090,1309.0,1691.3,1978,1988,11,1026.0,2107.6150341685648,4672.0,0.0,0.0,-75.92778727213567,-75.38333333333355,4.716666666665731,4.074999999999079,-75.69744322935043,4.3842869990137485,52.218,51.48,3.4466273491214667,2.6298539584934666,31.0,739.1554036952671,1729.0
406,3103110,172.0,161.9,1978,1988,11,1625.0,2999.137384412153,4493.0,0.0,0.0,-75.60158284505235,-75.4028076171877,4.926928710936522,4.787499999999113,-75.49741135947565,4.860047340015484,4.11,5.68,2.064558139534884,3.031204447189623,406.0,749.7542932628797,1185.0
407,3103140,690.0,470.6,1978,1988,11,1195.0,2243.5646845211077,3678.0,0.0,0.0,-76.01250000000027,-75.73333333333358,5.691006469725664,5.4831848144522155,-75.88066608775814,5.584671430255832,25.167,22.74,3.1513460869565217,4.1749596260093496,316.0,844.4854809437387,1716.0
408,3103350,992.0,978.8,1978,1988,11,62.0,1390.820612332902,3793.0,0.0,0.0,-74.14355672200554,-73.51909586588567,10.665809122720361,10.395833333332291,-73.84635411907885,10.543319367687511,29.481,15.46,2.5677000000000003,1.3646751123825092,26.0,825.0866752910738,1868.0
409,3103400,180.0,171.6,1978,1988,11,1544.0,2271.08125,3126.0,0.0,0.0,-76.46250000000026,-76.26084493001326,1.9070383707673386,1.731668090819369,-76.3582391433593,1.8225957652028748,17.438,5.55,8.370239999999999,2.794405594405594,240.0,521.405,890.0
410,3103410,5.0,4.9,1978,1988,11,2749.0,3293.695652173913,3479.0,0.0,0.0,-76.27916666666681,-76.25416666666695,2.3552500406892136,2.319423421223064,-76.26559908327577,2.3430590940385074,0.233,0.13,4.02624,2.2922448979591836,387.0,692.304347826087,821.0
411,3103430,969.0,993.6,1978,1988,11,897.0,1600.5003239041243,2732.0,0.0,0.0,-76.16666666666697,-75.68750000000028,2.03303527831946,1.5564046223948935,-75.9087054558469,1.7897383918958276,41.038,36.59,3.6591157894736837,3.181739130434783,188.0,579.5933923558626,1145.0
412,3103440,1058.0,1526.5,1978,1988,11,631.0,2493.084245998315,4378.0,0.0,0.0,-76.10423075358096,-75.57236531575546,3.4320790608714447,2.872210693358454,-75.77801105523572,3.1050018786878297,42.573,44.24,3.4766608695652175,2.5039868981329843,262.0,820.031324624245,1431.0
413,3103460,2446.0,2709.4,1978,1988,11,379.0,1842.5052989560265,3959.0,0.0,0.0,-75.1394287109377,-74.41666666666697,3.8416666666658443,2.9666666666657306,-74.7704423909903,3.3966201365626802,70.248,87.54,2.481368438266558,2.7915612312689158,62.0,743.1106453653907,1422.0
414,3103465,994.0,750.5,1978,1988,11,1453.0,2857.607356715141,4486.0,0.0,0.0,-75.60489908854191,-75.31549275716173,4.695833333332416,4.239174397785632,-75.46313154489212,4.455344039236419,15.536,23.09,1.3504128772635813,2.658195869420386,264.0,945.3775306529798,1740.0
415,3103470,957.0,848.5,1978,1988,11,1842.0,3272.650429076224,4108.0,0.0,0.0,-74.53333333333359,-74.21666666666698,4.135797119139795,3.734870402017407,-74.37680660470312,3.9378776609641992,17.818,32.42,1.608647021943574,3.301223335297584,175.0,568.0565371024735,1107.0
416,3103480,2121.0,2419.6,1978,1988,11,151.0,1326.7036644591612,3756.0,0.0,0.0,-75.32268676757838,-74.66908976237005,5.806133015949513,5.258840942381823,-75.04193102482489,5.55253452198501,242.675,112.08,9.885487977369166,4.002195404199041,35.0,730.7008388520971,1867.0
417,3103520,2498.0,2574.6,1978,1987,10,451.0,1576.3566683275203,3716.0,0.0,0.0,-74.58574625651067,-74.04166666666697,5.435709635415662,4.789372762043399,-74.35501026381085,5.112226708674978,69.02,83.3,2.387240992794235,2.7954323001631316,224.0,706.2488807826231,1381.0
418,3103530,1607.0,1576.2,1978,1988,11,437.0,1658.259219088937,3750.0,0.0,0.0,-74.3625000000003,-73.89746907552114,5.66859537760331,5.208333333332405,-74.10616938237479,5.435382281089888,77.15,49.73,4.147952706907281,2.725968785687095,309.0,787.9168926247288,1405.0
419,3103560,2178.0,2270.7,1978,1988,11,1642.0,2683.9569062852843,3732.0,0.0,0.0,-73.98004150390653,-73.58082071940129,6.053487141926155,5.138956705728219,-73.77883532167563,5.538455485670649,29.734,54.08,1.1795305785123968,2.057740784780024,11.0,429.0806618407446,1099.0
420,3103570,256.0,376.3,1978,1988,11,620.0,2276.0488489612576,3467.0,0.0,0.0,-73.1356384277347,-72.90073649088566,10.272360229491255,10.035062662759344,-72.99588328284393,10.14498878356876,2.719,5.8,0.9176624999999999,1.331703428115865,495.0,1005.7973048848961,1474.0
421,3103580,596.0,614.7,1978,1988,11,1333.0,2687.803125,4185.0,0.0,0.0,-73.24768676757844,-72.92083333333363,6.224999999999056,5.9273142496736,-73.0878739285274,6.071821578271406,27.034,13.44,3.9190228187919462,1.889077598828697,255.0,813.6298611111112,1423.0
422,3103620,198.0,249.5,1978,1988,11,1657.0,2968.306313993174,4205.0,0.0,0.0,-73.01327718098992,-72.83333333333366,7.4485056559235545,7.266666666665685,-72.92160142360127,7.361694936906816,2.497,3.94,1.0896,1.3643927855711424,340.0,1026.7440273037544,1432.0
423,3103700,138.0,156.1,1978,1988,11,2739.0,4114.926229508197,5113.0,0.0,0.0,-72.41848144531275,-72.27916666666698,6.495833333332314,6.333027140298498,-72.33601427719063,6.427604444757038,4.081,3.8,2.5550608695652177,2.103267136450993,387.0,862.103825136612,1236.0
424,3104500,1579.0,1624.6,1978,1988,11,231.0,2059.340013097577,4219.0,0.0,0.0,-72.99108886718773,-72.60476277669306,7.890030415851868,7.239625040689191,-72.7915828721102,7.58490877517174,50.75,26.4,2.7769474350854972,1.4040132955804505,79.0,996.9681812229933,2037.0
425,3104600,1656.0,1995.7,1978,1988,11,42.0,1036.1425681431006,3551.0,0.0,0.0,-73.04065958658879,-72.53906656901069,8.560633850096679,7.762499999998909,-72.78716319177731,8.152761479049397,54.84,33.64,2.8612173913043484,1.4563792153129227,8.0,678.476505061268,1768.0
426,3106500,872.0,838.4,1978,1988,11,1923.0,3281.1567581300815,4405.0,0.0,0.0,-72.95293782552108,-72.58799438476592,7.304166666665651,6.954166666665742,-72.7652202224461,7.133666911780312,17.554,15.61,1.7392954128440365,1.6086641221374045,146.0,718.4103737604881,1526.0
427,3121100,226.0,337.1,1978,1988,11,772.0,2243.2355187778485,3569.0,0.0,0.0,-76.87500000000023,-76.66057128906272,1.3549387613923045,1.133333333332473,-76.77363495074502,1.239305177340566,42.373,15.25,16.199235398230087,3.908632453277959,334.0,1078.1534054742203,1618.0
428,3121190,400.0,452.7,1978,1988,11,250.0,1132.4156398104265,2586.0,0.0,0.0,-75.75833333333361,-75.56807250976578,1.891666666665742,1.5773335774730413,-75.65693064798809,1.7258308216586382,32.103,18.98,6.934248,3.6224254473161035,41.0,706.0838862559242,1389.0
429,3121200,1578.0,1683.1,1979,1988,10,229.0,1303.1696622052264,3301.0,0.0,0.0,-75.75833333333361,-75.37965901692735,2.1916666666657534,1.4515136718741246,-75.55482442421763,1.8217509383917503,165.502,68.92,9.061706463878327,3.537928821816885,14.0,620.3926067558955,1389.0
430,3141300,1661.0,1884.9,1978,1988,11,74.0,1189.0929810636126,3975.0,0.0,0.0,-76.60000000000014,-75.86101888020858,5.564673868814168,5.12025451660071,-76.15550804525309,5.3132354204218775,270.995,133.46,14.096308248043348,6.117536208817444,37.0,805.1831065759637,2273.0
431,3141310,1226.0,1844.5,1978,1988,11,52.0,1174.2042898550724,3964.0,0.0,0.0,-76.62081909179705,-76.05688476562523,5.180981445311602,4.747665405272528,-76.31563798729387,4.95291642212922,282.495,147.79,19.908293637846654,6.922773651396041,99.0,869.1957101449275,1846.0
432,3141800,2511.0,2683.1,1978,1988,11,28.0,1347.0681745524296,3633.0,0.0,0.0,-77.40605773925807,-76.84562886556006,2.901891072590331,2.1499003092439466,-77.15223455935018,2.550326016503602,271.597,133.11,9.34527311827957,4.2863493719950805,78.0,960.8401534526854,1818.0
433,3142600,235.0,217.6,1978,1988,11,2919.0,3403.957593688363,4689.0,0.0,0.0,-77.92325948079451,-77.67720031738298,0.983333333332439,0.8563669840486341,-77.81738164038968,0.9049508049434687,2.892,6.28,1.0632714893617021,2.493529411764706,88.0,395.41420118343194,1172.0
434,3142800,450.0,339.9,1978,1988,11,1708.0,2770.665404040404,4113.0,0.0,0.0,-77.03354288737006,-76.83399047851583,1.7280659993480185,1.4999999999990337,-76.93536949179301,1.6093821674949764,12.305,10.67,2.3625599999999998,2.712233009708738,372.0,767.9381313131313,1290.0
435,3205220,-999.0,1064.2,1978,1988,11,1147.0,3244.4123629112664,4728.0,0.0,0.0,-71.23202921549512,-70.79885864257841,8.891144816079759,8.493497721353265,-71.02533851039675,8.687535646359901,26.233,12.54,2.1297981582409324,1.0180943431685772,404.0,1088.7663010967099,2153.0
